#  Long.    Lat.      Ve       Vn     Se     Sn    Cne  Sta.      Source
100.741  32.932  17.760   -0.090  0.247  0.218 	0.000  QHBM  This_study     
100.750  31.297  15.790   -6.410  0.452  0.364 	0.000  H054  This_study     
100.754  26.683   9.350  -11.610  0.217  0.201 	0.000  YNYS  This_study     
100.757  26.665   9.970  -12.140  0.694  0.585 	0.000  H117  This_study     
100.775  38.335   5.310    1.360  1.252  0.721 	0.000  G327  This_study     
100.786  22.013   3.070   -6.030  0.873  0.779 	0.000  H177  This_study     
100.787  39.607   2.430    0.700  0.355  0.293 	0.000  G045  This_study     
100.814  35.244  12.620    5.750  1.497  1.507 	0.000  G358  This_study     
100.818  38.441   6.380    1.980  0.177  0.177 	0.000  GSML  This_study     
100.828  38.348   4.210    2.040  0.490  0.378 	0.000  G059  This_study     
100.831  25.400   3.290   -8.830  2.133  1.044 	0.000  H336  This_study     
100.881  24.437   2.790  -10.620  0.320  0.238 	0.000  YNJD  This_study     
100.895  23.868   1.760   -8.030  0.412  0.432 	0.000  H160  This_study     
100.898  37.661   8.110    0.600  1.040  0.820 	0.000  G338  This_study     
100.923  28.126  11.580  -12.640  1.342  1.099 	0.000  H337  This_study     
100.929  31.143  15.060   -7.940  1.219  1.272 	0.000  H062  This_study     
100.934  27.138   8.820  -13.230  0.822  0.694 	0.000  H106  This_study     
100.936  26.143   9.140   -8.990  2.163  1.249 	0.000  H340  This_study     
100.936  37.967   5.610    1.900  0.424  0.510 	0.000  G065  This_study     
100.946  23.405   1.140   -8.410  2.055  1.354 	0.000  H341  This_study     
100.952  22.775   1.740   -7.340  1.770  1.749 	0.000  H339  This_study     
100.962  36.400  10.020    2.800  0.405  0.374 	0.000  G094  This_study     
101.000  27.623  11.580  -13.630  2.060  1.235 	0.000  H342  This_study     
101.005  38.719   4.330    1.000  1.558  1.041 	0.000  G320  This_study     
101.009  36.876   9.610    2.500  0.405  0.371 	0.000  G082  This_study     
101.023  30.106  10.040   -9.870  2.766  2.956 	0.000  H068  This_study     
101.049  22.741   2.110   -8.590  0.259  0.265 	0.000  YNSM  This_study     
101.060  41.957   4.410    0.130  0.186  0.191 	0.000  NMEJ  This_study     
101.063  22.507   2.170   -7.140  1.523  0.939 	0.000  H175  This_study     
101.065  30.572  20.000   -7.440  1.003  0.973 	0.000  H343  This_study     
101.071  32.319  13.870   -0.550  0.977  0.973 	0.000  H041  This_study     
101.093  24.023   0.950  -10.810  0.574  0.592 	0.000  H152  This_study     
101.109  36.446   9.860    2.680  0.589  0.347 	0.000  G100  This_study     
101.123  30.978  15.050   -7.830  0.278  0.259 	0.000  SCDF  This_study     
101.142  38.929   3.590    1.040  0.381  0.289 	0.000  G141  This_study     
101.163  30.955  11.120   -6.670  0.640  0.929 	0.000  H053  This_study     
101.171  31.306  15.550   -3.260  1.299  1.174 	0.000  J410  This_study     
101.195  38.723   2.770   -0.030  0.388  0.344 	0.000  G052  This_study     
101.235  36.701   9.820    2.440  0.508  0.555 	0.000  G084  This_study     
101.238  27.656  10.070  -13.240  1.250  1.238 	0.000  H096  This_study     
101.245  26.677  12.840  -11.710  0.970  0.442 	0.000  H114  This_study     
101.265  25.213   3.380  -10.140  0.645  0.585 	0.000  H137  This_study     
101.301  39.060   4.020   -0.210  1.029  0.752 	0.000  G317  This_study     
101.320  25.732   4.500  -10.150  0.513  0.592 	0.000  H130  This_study     
101.327  25.724   6.220  -11.330  0.271  0.218 	0.000  YNYA  This_study     
101.350  21.890   3.533   -5.215  0.756  0.623 	0.000  H176  This_study     
101.353  38.157   5.620    1.390  0.384  0.316 	0.000  G055  This_study     
101.354  22.707   1.490   -5.910  2.507  0.949 	0.000  H344  This_study     
101.361  35.717  10.740    3.830  1.603  0.997 	0.000  G354  This_study     
101.368  23.291   3.320   -9.500  1.455  1.599 	0.000  HB08  This_study     
101.388  27.047  10.180  -11.240  1.139  1.851 	0.000  H346  This_study     
101.401  37.472  10.000    1.940  0.224  0.180 	0.000  QHME  This_study     
101.404  30.612  17.150   -8.770  1.806  0.711 	0.000  H345  This_study     
101.404  37.455   9.120    1.900  0.202  0.282 	0.000  G070  This_study     
101.442  36.075   9.280    0.880  0.621  0.776 	0.000  G103  This_study     
101.455  27.668  12.140  -11.490  1.403  1.425 	0.000  H349  This_study     
101.482  33.429  13.580    0.630  0.447  0.745 	0.000  H027  This_study     
101.486  30.075  12.800  -12.160  1.017  1.323 	0.000  H067  This_study     
101.493  25.050   5.340  -11.010  0.252  0.208 	0.000  YNCX  This_study     
101.497  30.495  13.840  -10.060  0.704  0.568 	0.000  JB35  This_study     
101.500  29.008  14.140  -11.780  0.245  0.218 	0.000  SCJL  This_study     
101.500  29.334  13.740  -13.040  2.057  0.925 	0.000  H347  This_study     
101.514  27.420   9.550  -13.210  0.388  0.473 	0.000  JB37  This_study     
101.518  28.964  11.560  -12.660  1.097  0.718 	0.000  H083  This_study     
101.524  30.326  12.910  -12.620  0.765  1.344 	0.000  H079  This_study     
101.542  27.483  12.040  -11.970  0.228  0.197 	0.000  SCYY  This_study     
101.542  36.487   9.570    3.400  0.537  0.364 	0.000  G089  This_study     
101.558  22.372   3.820   -5.070  2.745  1.579 	0.000  H350  This_study     
101.558  29.846  12.350  -14.460  1.038  1.320 	0.000  H074  This_study     
101.568  25.349   4.650  -10.290  1.773  1.038 	0.000  H351  This_study     
101.573  24.985   2.440  -10.190  1.387  1.031 	0.000  H136  This_study     
101.611  24.708   5.150   -9.530  3.427  1.061 	0.000  HB05  This_study     
101.613  34.716  12.160    2.390  0.445  1.000 	0.000  J001  This_study     
101.615  31.770  11.570   -1.770  1.450  1.211 	0.000  H040  This_study     
101.631  36.976  10.290    1.470  0.217  0.422 	0.000  G080  This_study     
101.634  24.688   2.040   -6.670  2.620  1.238 	0.000  H146  This_study     
101.662  39.216   3.100    0.230  0.581  0.493 	0.000  G047  This_study     
101.663  24.428   1.070   -9.000  1.278  1.453 	0.000  H352  This_study     
101.674  22.965   1.590   -7.350  1.645  1.596 	0.000  H354  This_study     
101.675  23.416   4.230   -9.320  0.261  0.211 	0.000  YNMJ  This_study     
101.683  26.050   7.720  -14.170  0.593  0.558 	0.000  H122  This_study     
101.706  32.902  15.170   -1.220  0.749  0.878 	0.000  H028  This_study     
101.707  35.052  11.360    2.860  1.389  0.949 	0.000  G360  This_study     
101.710  27.539  10.010  -13.420  0.478  0.731 	0.000  H104  This_study     
101.726  37.423   7.610   -0.360  1.182  1.007 	0.000  G337  This_study     
101.727  39.205   4.780   -0.550  0.198  0.201 	0.000  NMAY  This_study     
101.744  26.503   8.950  -12.360  0.268  0.218 	0.000  SCPZ  This_study     
101.744  38.302   5.010    1.140  0.374  0.276 	0.000  G058  This_study     
101.749  26.504   8.250  -13.210  0.619  0.456 	0.000  H116  This_study     
101.774  36.601  10.569    2.000  0.104  0.116 	0.000  XNIN  This_study     
101.788  30.074   9.840  -10.220  0.838  1.082 	0.000  H066  This_study     
101.855  26.690   8.330  -13.290  0.885  0.704 	0.000  H113  This_study     
101.857  22.586   8.110   -6.110  2.766  2.153 	0.000  HB12  This_study     
101.861  25.689   7.260  -11.800  0.254  0.197 	0.000  YNYM  This_study     
101.865  28.230  12.240  -12.550  1.189  1.340 	0.000  H357  This_study     
101.866  30.949  14.970   -3.220  2.502  0.827 	0.000  H052  This_study     
101.878  24.978   1.330  -11.010  2.389  1.660 	0.000  H356  This_study     
101.880  34.567  10.510    2.560  1.394  1.201 	0.000  G364  This_study     
101.902  25.642   6.470   -9.870  1.222  1.303 	0.000  H129  This_study     
101.906  24.102   4.300  -10.140  0.306  0.313 	0.000  YNXP  This_study     
101.953  28.632  12.920   -9.270  1.864  1.534 	0.000  H358  This_study     
101.959  27.049   9.910  -12.560  2.469  2.075 	0.000  H112  This_study     
101.971  39.334   2.840    0.150  0.869  0.606 	0.000  G307  This_study     
101.975  24.070   1.710  -11.500  0.534  0.408 	0.000  H151  This_study     
101.988  36.213  10.070    2.420  0.450  0.459 	0.000  G096  This_study     
101.994  23.597   3.100  -10.450  0.701  0.517 	0.000  H157  This_study     
102.010  35.516   9.210    5.590  0.822  0.595 	0.000  QHTR  This_study     
102.012  37.324   8.660    1.580  0.341  0.282 	0.000  G074  This_study     
102.028  35.923  10.690    2.630  0.377  0.636 	0.000  G102  This_study     
102.046  35.541  11.040    3.440  0.492  0.561 	0.000  G109  This_study     
102.058  34.020  14.430    0.850  0.228  0.204 	0.000  GSMA  This_study     
102.071  25.155   3.730  -12.160  1.026  0.915 	0.000  H135  This_study     
102.080  29.688  10.900   -6.420  0.909  1.014 	0.000  H078  This_study     
102.096  31.466   9.810   -3.210  0.516  0.752 	0.000  H047  This_study     
102.100  26.826   9.090  -11.050  0.574  0.762 	0.000  H111  This_study     
102.108  38.280   4.800    0.890  0.247  0.248 	0.000  G060  This_study     
102.112  25.016   4.490  -12.550  3.416  2.487 	0.000  H360  This_study     
102.126  28.515  10.000  -11.980  0.530  0.422 	0.000  H092  This_study     
102.126  34.000  12.270    0.840  0.506  0.759 	0.000  H018  This_study     
102.151  38.430   5.310    1.530  0.433  0.391 	0.000  G057  This_study     
102.152  27.759  12.400  -10.320  1.697  2.429 	0.000  H359  This_study     
102.154  24.676   3.010  -11.630  0.789  0.667 	0.000  H145  This_study     
102.165  19.898   5.810   -1.580  0.198  0.146 	0.000  LALB  This_study     
102.174  28.333  11.660  -10.770  0.233  0.194 	0.000  SCMN  This_study     
102.186  30.101  12.780   -2.370  1.210  1.847 	0.000  H361  This_study     
102.188  27.454   9.030  -13.380  0.629  0.572 	0.000  H103  This_study     
102.191  24.391   1.800  -10.190  1.791  1.476 	0.000  H353  This_study     
102.200  25.618   6.670  -10.590  1.935  1.840 	0.000  H362  This_study     
102.225  23.948   1.140   -9.700  0.902  0.650 	0.000  H364  This_study     
102.228  29.449  11.690   -5.620  2.575  1.776 	0.000  H363  This_study     
102.232  27.875  11.740  -11.490  2.338  2.432 	0.000  H095  This_study     
102.250  28.746  11.570   -8.240  1.455  1.840 	0.000  H365  This_study     
102.256  36.119   9.930    1.800  0.372  0.320 	0.000  G098  This_study     
102.261  38.138   5.060    0.950  0.191  0.323 	0.000  G061  This_study     
102.263  26.690   8.840  -12.890  0.501  0.663 	0.000  H110  This_study     
102.290  29.848   7.880   -4.070  0.610  1.218 	0.000  H073  This_study     
102.306  31.706  10.090   -1.980  0.727  0.585 	0.000  JB34  This_study     
102.317  37.958   5.940    0.720  0.377  0.429 	0.000  G064  This_study     
102.318  38.705   4.030    0.520  0.360  0.259 	0.000  G134  This_study     
102.339  29.135   7.250   -5.600  1.401  2.800 	0.000  H366  This_study     
102.354  29.229  11.370   -6.220  0.275  0.255 	0.000  SCSM  This_study     
102.372  31.000   6.677   -5.046  0.880  0.816 	0.000  SCXJ  This_study     
102.377  36.499  12.970    1.430  0.440  0.316 	0.000  G087  This_study     
102.390  29.941   9.570   -3.770  1.257  0.987 	0.000  H368  This_study     
102.401  22.996   6.430   -5.420  0.812  0.677 	0.000  H167  This_study     
102.415  27.873   8.670   -8.480  3.074  1.786 	0.000  H367  This_study     
102.416  27.629  11.270   -9.320  2.486  2.262 	0.000  H369  This_study     
102.437  28.300  11.530   -8.650  0.224  0.184 	0.000  SCXD  This_study     
102.437  35.125  10.520    2.760  0.499  0.646 	0.000  G115  This_study     
102.439  24.188   2.230  -12.870  0.659  0.864 	0.000  H150  This_study     
102.439  29.263   8.340   -6.870  1.575  1.198 	0.000  H082  This_study     
102.458  23.366   4.490   -5.320  2.039  1.048 	0.000  H370  This_study     
102.463  24.939   5.380   -9.360  1.996  2.126 	0.000  H371  This_study     
102.496  23.719   5.130   -8.120  1.704  1.381 	0.000  H156  This_study     
102.501  23.704   3.590   -8.360  1.890  2.153 	0.000  HB07  This_study     
102.501  32.786  12.350   -0.920  1.165  1.228 	0.000  H031  This_study     
102.502  34.589  10.160    2.370  0.831  0.708 	0.000  H015  This_study     
102.505  25.577   5.710  -12.780  0.544  0.486 	0.000  H128  This_study     
102.512  28.651  11.260   -6.850  0.252  0.201 	0.000  SCYX  This_study     
102.517  25.237   5.980  -12.150  0.767  0.521 	0.000  H134  This_study     
102.532  26.002   7.300  -12.720  0.603  0.415 	0.000  H121  This_study     
102.532  28.672   9.760   -8.250  0.989  1.429 	0.000  H090  This_study     
102.543  35.836  10.110    2.550  0.358  0.316 	0.000  G106  This_study     
102.549  27.371   9.250  -10.650  0.518  0.490 	0.000  H102  This_study     
102.559  27.883   9.000   -7.360  1.332  1.388 	0.000  H373  This_study     
102.564  36.888   9.880    2.480  0.589  0.473 	0.000  G081  This_study     
102.565  39.127   4.100    0.240  0.395  0.361 	0.000  G049  This_study     
102.569  24.677   4.140  -10.520  1.556  0.803 	0.000  H374  This_study     
102.577  24.375   2.160  -11.110  0.760  1.075 	0.000  H149  This_study     
102.578  30.050   8.640   -3.930  2.330  1.885 	0.000  H372  This_study     
102.611  26.620   8.710  -12.920  0.539  0.469 	0.000  H109  This_study     
102.615  28.626  10.950   -5.380  1.556  1.439 	0.000  H375  This_study     
102.622  37.506   8.050    2.090  0.261  0.347 	0.000  G066  This_study     
102.645  37.781   5.990    0.960  0.205  0.248 	0.000  G063  This_study     
102.655  28.460  11.320   -4.540  1.810  1.657 	0.000  H378  This_study     
102.655  29.348   8.160   -5.140  2.003  0.847 	0.000  H077  This_study     
102.670  31.850   9.875   -4.128  0.666  0.612 	0.000  H046  This_study     
102.710  27.949   9.700   -6.490  2.726  1.078 	0.000  H376  This_study     
102.716  27.057  10.380  -11.550  0.311  0.255 	0.000  SCNN  This_study     
102.748  38.165   4.990    0.210  1.151  1.123 	0.000  G331  This_study     
102.751  24.118   6.110   -7.740  0.254  0.197 	0.000  YNTH  This_study     
102.755  30.044   6.490   -2.610  3.074  1.667 	0.000  H377  This_study     
102.765  30.074   9.820   -4.000  0.388  0.340 	0.000  SCTQ  This_study     
102.767  28.955  10.210   -3.930  1.283  0.701 	0.000  H087  This_study     
102.775  30.992   7.030   -3.280  1.135  1.031 	0.000  H051  This_study     
102.775  39.412   3.440    0.310  0.454  0.337 	0.000  G046  This_study     
102.787  35.875  10.110    1.750  0.325  0.439 	0.000  G105  This_study     
102.790  27.693   7.890   -7.610  0.556  0.435 	0.000  H100  This_study     
102.798  25.030   4.740  -11.130  0.339  0.303 	0.000  KMIN  This_study     
102.812  35.263   9.900    1.260  0.586  0.524 	0.000  G113  This_study     
102.814  24.976   4.010  -10.110  2.107  1.487 	0.000  H379  This_study     
102.817  29.789   7.450   -4.180  0.581  0.762 	0.000  H072  This_study     
102.825  24.109   9.650   -6.110  1.598  0.816 	0.000  HB06  This_study     
102.829  23.916   5.510   -5.400  1.241  1.715 	0.000  H381  This_study     
102.829  24.468   5.430   -9.230  2.345  1.381 	0.000  H380  This_study     
102.833  27.999   9.810   -5.850  1.365  0.507 	0.000  H094  This_study     
102.836  23.224   8.880   -4.120  0.737  0.425 	0.000  H166  This_study     
102.841  30.253   7.950   -4.390  1.118  1.466 	0.000  H061  This_study     
102.846  37.440   7.140    1.480  0.294  0.340 	0.000  G069  This_study     
102.860  23.569   2.240   -5.530  1.488  1.657 	0.000  H382  This_study     
102.883  41.812   2.910   -1.250  1.511  0.558 	0.000  G303  This_study     
102.886  34.946  10.620    0.910  0.428  0.531 	0.000  G118  This_study     
102.887  36.327  10.590    2.160  1.711  0.374 	0.000  G093  This_study     
102.887  38.419   4.710    0.470  0.330  0.367 	0.000  G056  This_study     
102.889  37.455   7.320    0.640  0.254  0.259 	0.000  GSGL  This_study     
102.907  26.931   7.640   -8.810  0.918  0.589 	0.000  H108  This_study     
102.923  24.679   5.620   -9.880  0.518  0.653 	0.000  H144  This_study     
102.941  25.798   6.530  -11.690  0.605  0.452 	0.000  H127  This_study     
102.979  37.148   8.930    1.760  0.365  0.306 	0.000  G073  This_study     
102.980  24.152   9.950   -5.760  1.462  1.330 	0.000  H385  This_study     
102.991  33.571  12.550   -1.410  0.937  0.599 	0.000  H026  This_study     
103.003  29.975   8.150   -4.390  0.716  0.891 	0.000  H065  This_study     
103.016  28.121  10.410   -4.130  1.523  1.657 	0.000  H386  This_study     
103.035  24.936   6.440   -7.070  1.827  0.752 	0.000  H389  This_study     
103.036  25.353   7.780   -6.590  1.448  1.089 	0.000  H388  This_study     
103.036  26.642  10.090   -5.010  1.231  1.476 	0.000  H387  This_study     
103.043  28.847   5.660   -4.490  1.318  0.966 	0.000  H086  This_study     
103.088  38.632   5.970    0.050  0.228  0.197 	0.000  GSMQ  This_study     
103.121  28.312   5.080   -4.880  1.008  1.044 	0.000  H089  This_study     
103.128  23.141   7.980   -1.180  2.745  1.708 	0.000  HB10  This_study     
103.143  24.896   4.550   -6.130  2.144  2.800 	0.000  H390  This_study     
103.145  31.008   8.380   -3.600  1.422  0.629 	0.000  H050  This_study     
103.147  34.109  10.460    0.380  0.435  0.572 	0.000  H017  This_study     
103.157  36.894   9.960    1.610  0.290  0.347 	0.000  G079  This_study     
103.166  26.105   7.670   -7.900  0.461  0.452 	0.000  H120  This_study     
103.166  32.075   9.477   -4.438  0.661  0.643 	0.000  H037  This_study     
103.181  26.108   7.940   -6.360  0.285  0.225 	0.000  YNDC  This_study     
103.188  38.542   5.380    1.480  0.610  0.555 	0.000  G053  This_study     
103.205  35.574   9.640    1.600  0.548  0.473 	0.000  G108  This_study     
103.215  30.146   5.690   -3.040  1.718  2.579 	0.000  H391  This_study     
103.227  26.405   7.420   -6.960  0.850  0.544 	0.000  H119  This_study     
103.232  22.786   8.450   -2.960  0.271  0.214 	0.000  YNJP  This_study     
103.241  25.608   6.040   -7.420  0.605  0.646 	0.000  H126  This_study     
103.247  34.749  10.860    0.600  0.346  0.357 	0.000  H013  This_study     
103.249  36.705  10.170    1.500  0.266  0.313 	0.000  G083  This_study     
103.261  24.769   6.770   -5.700  0.567  0.738 	0.000  H143  This_study     
103.261  25.133   7.890   -3.240  2.695  1.677 	0.000  H392  This_study     
103.262  29.228   7.337   -2.539  0.669  0.626 	0.000  H081  This_study     
103.269  27.684   6.400   -4.200  1.217  0.595 	0.000  H099  This_study     
103.284  23.712   7.810   -4.860  1.029  0.653 	0.000  H165  This_study     
103.292  26.408   9.310   -5.730  0.290  0.242 	0.000  YNHZ  This_study     
103.331  35.933  10.010    1.710  0.311  0.344 	0.000  G101  This_study     
103.344  35.415   9.710    1.190  0.381  0.259 	0.000  G112  This_study     
103.364  38.845   4.300   -0.050  0.478  0.527 	0.000  G050  This_study     
103.370  26.875   8.700   -2.130  2.126  1.272 	0.000  H396  This_study     
103.382  24.396   8.610   -2.680  0.247  0.231 	0.000  YNML  This_study     
103.384  37.562   5.700    0.960  0.250  0.214 	0.000  G068  This_study     
103.390  24.557  11.290   -3.100  1.299  1.337 	0.000  H397  This_study     
103.404  23.356   7.300   -2.880  0.275  0.228 	0.000  YNMZ  This_study     
103.404  23.466   7.440   -2.570  0.621  0.606 	0.000  H164  This_study     
103.410  30.415   5.650   -4.000  0.812  1.745 	0.000  H060  This_study     
103.420  24.108   5.200   -5.170  0.878  0.738 	0.000  H154  This_study     
103.420  36.151  10.330    0.090  0.247  0.347 	0.000  G095  This_study     
103.435  28.096   8.730   -3.050  1.714  1.613 	0.000  H394  This_study     
103.435  32.931  10.290   -2.330  2.592  1.306 	0.000  H025  This_study     
103.444  25.889   7.020   -3.050  1.481  1.208 	0.000  H398  This_study     
103.444  37.149   8.780    1.260  0.443  0.265 	0.000  G091  This_study     
103.468  29.602   5.630   -4.150  0.984  1.351 	0.000  H076  This_study     
103.534  28.840   7.130   -2.120  0.242  0.204 	0.000  SCMB  This_study     
103.612  31.474   9.090   -3.420  0.864  0.687 	0.000  H045  This_study     
103.613  32.591   9.681   -2.839  0.676  0.633 	0.000  H030  This_study     
103.640  28.251   5.890   -2.430  1.043  1.293 	0.000  H093  This_study     
103.656  25.022   5.880   -5.820  1.198  0.422 	0.000  H132  This_study     
103.671  36.078  13.410    1.140  0.388  0.310 	0.000  GSLZ  This_study     
103.687  27.356   6.580   -2.110  2.719  1.327 	0.000  H101  This_study     
103.692  31.060   7.220   -4.960  3.041  1.034 	0.000  H049  This_study     
103.694  22.982   6.170   -3.640  0.664  0.602 	0.000  H170  This_study     
103.706  35.285   9.710    0.670  0.294  0.248 	0.000  G117  This_study     
103.727  33.937   9.380   -0.180  0.680  0.694 	0.000  H020  This_study     
103.727  39.946   3.150   -0.990  1.436  0.640 	0.000  G306  This_study     
103.732  32.362   9.040   -3.890  1.264  0.793 	0.000  H034  This_study     
103.769  25.495   6.179   -3.439  0.756  0.704 	0.000  H125  This_study     
103.802  25.633   8.650   -2.660  1.714  1.109 	0.000  ZG02  This_study     
103.838  35.376   8.010   -0.310  1.424  0.585 	0.000  G111  This_study     
103.865  30.693   8.760   -3.710  1.933  2.392 	0.000  H059  This_study     
103.889  33.276  12.230    1.380  0.626  0.572 	0.000  JB33  This_study     
103.892  27.769   6.890   -3.920  0.511  0.503 	0.000  H098  This_study     
103.896  28.955   6.960   -2.900  2.185  1.837 	0.000  HB04  This_study     
103.902  34.230   9.840   -0.860  1.563  1.875 	0.000  H303  This_study     
103.930  22.530   6.633   -2.240  1.763  1.095 	0.000  H172  This_study     
103.933  26.706   8.570   -2.530  1.003  1.034 	0.000  F356  This_study     
103.970  28.155   6.080   -4.430  5.101  3.552 	0.000  H401  This_study     
103.978  28.605   5.690   -3.590  1.412  1.242 	0.000  H088  This_study     
103.987  36.486  10.230    0.780  0.346  0.316 	0.000  G092  This_study     
103.992  35.998   9.302   -0.165  0.612  0.572 	0.000  G099  This_study     
104.023  34.430  11.240    0.050  0.445  0.371 	0.000  GSMX  This_study     
104.051  36.988  11.470   -0.090  1.561  0.976 	0.000  G343  This_study     
104.057  37.181   8.010    0.150  0.210  0.187 	0.000  GSJT  This_study     
104.073  29.652   7.700   -3.420  0.537  1.146 	0.000  H070  This_study     
104.073  34.403   9.270   -1.220  0.965  0.857 	0.000  H014  This_study     
104.077  30.732   6.220   -3.220  0.805  0.728 	0.000  H058  This_study     
104.087  37.235   6.820    0.700  0.384  0.225 	0.000  G072  This_study     
104.088  26.251   8.850   -2.570  1.636  1.357 	0.000  F357  This_study     
104.092  30.430   6.080   -1.630  1.829  1.551 	0.000  H402  This_study     
104.104  35.039   9.870   -0.410  0.548  0.891 	0.000  G114  This_study     
104.131  36.848  10.640    0.240  0.680  0.320 	0.000  G078  This_study     
104.157  35.883   9.160    0.840  0.344  0.228 	0.000  G104  This_study     
104.187  31.353   5.890   -4.160  1.026  0.976 	0.000  H044  This_study     
104.194  34.704  11.610   -0.280  1.017  0.840 	0.000  H301  This_study     
104.226  33.228  11.990   -5.840  1.203  1.749 	0.000  H024  This_study     
104.272  23.353   6.140   -4.050  0.756  0.704 	0.000  F081  This_study     
104.311  24.879   6.490   -3.540  0.511  0.697 	0.000  F076  This_study     
104.325  37.451   5.720    0.760  0.334  0.316 	0.000  G067  This_study     
104.364  36.656  10.650   -0.220  0.233  0.279 	0.000  G086  This_study     
104.384  34.046   7.980   -1.470  0.855  0.782 	0.000  H016  This_study     
104.401  33.787   9.500   -1.660  0.532  0.769 	0.000  H019  This_study     
104.441  31.157   7.170   -3.280  1.038  0.963 	0.000  H048  This_study     
104.444  31.802   8.550   -2.160  1.153  1.191 	0.000  H035  This_study     
104.480  34.850   8.915    0.050  0.659  0.640 	0.000  G119  This_study     
104.505  40.739   3.360   -0.910  0.374  0.391 	0.000  G042  This_study     
104.516  28.179   7.940   -2.390  0.228  0.187 	0.000  SCJU  This_study     
104.529  30.914   7.530   -1.140  1.716  1.776 	0.000  F359  This_study     
104.536  30.374   7.246   -2.650  0.664  0.636 	0.000  H071  This_study     
104.542  35.046   9.100   -0.960  1.193  0.534 	0.000  G116  This_study     
104.549  35.541   8.210   -1.190  0.553  0.612 	0.000  G107  This_study     
104.571  32.405   6.590   -3.110  1.742  0.636 	0.000  H032  This_study     
104.605  35.554  10.030   -0.720  0.205  0.177 	0.000  GSDX  This_study     
104.609  34.348   9.690   -0.850  1.780  1.232 	0.000  H302  This_study     
104.625  33.001   8.420   -3.240  1.685  0.902 	0.000  H022  This_study     
104.631  36.908   9.270   -0.240  0.271  0.401 	0.000  G077  This_study     
104.646  34.995   8.910   -1.030  0.214  0.170 	0.000  GSLX  This_study     
104.743  36.428  10.370   -0.770  0.254  0.306 	0.000  G085  This_study     
104.782  31.487   6.440   -2.600  0.833  0.840 	0.000  H043  This_study     
104.808  40.164   3.190   -0.990  0.541  0.497 	0.000  G043  This_study     
104.815  33.423   9.330   -1.780  0.219  0.204 	0.000  GSWD  This_study     
104.832  32.182   7.860   -3.140  1.097  0.575 	0.000  H033  This_study     
104.863  26.586   8.230   -2.090  0.233  0.204 	0.000  GZSC  This_study     
104.915  34.467   8.910   -2.130  0.949  0.442 	0.000  G121  This_study     
104.921  26.567   7.770   -2.220  0.494  0.469 	0.000  F080  This_study     
104.934  25.073   7.910   -2.840  1.601  1.664 	0.000  F362  This_study     
104.935  34.009   8.900   -0.380  2.187  1.276 	0.000  H304  This_study     
104.940  34.714   9.520   -2.470  0.996  0.575 	0.000  G120  This_study     
104.965  36.094   8.940   -0.820  0.454  0.395 	0.000  G019  This_study     
104.978  18.192   5.110   -2.220  0.233  0.163 	0.000  LALX  This_study     
105.009  35.727   7.770   -0.240  0.494  0.418 	0.000  G021  This_study     
105.019  35.409   8.530   -1.170  0.391  0.521 	0.000  G026  This_study     
105.034  27.850   8.160   -1.910  0.951  1.129 	0.000  F364  This_study     
105.046  25.739   7.960   -2.280  1.662  1.885 	0.000  F363  This_study     
105.103  40.848   4.140   -1.500  1.643  1.898 	0.000  D360  This_study     
105.108  33.478   8.820   -2.390  2.724  1.517 	0.000  H305  This_study     
105.132  38.047   4.480   -0.740  0.560  0.582 	0.000  G001  This_study     
105.137  31.767   7.990   -3.800  2.182  1.800 	0.000  F365  This_study     
105.178  37.581   5.110   -0.040  1.026  1.058 	0.000  G004  This_study     
105.199  35.215   8.740   -1.080  1.391  1.708 	0.000  G357  This_study     
105.217  37.243   5.890    0.430  0.725  0.469 	0.000  G006  This_study     
105.226  32.571   8.000   -2.640  1.236  0.759 	0.000  H010  This_study     
105.244  37.586   6.920    0.400  0.205  0.170 	0.000  NXZW  This_study     
105.246  36.656   8.760   -0.930  0.292  0.435 	0.000  G011  This_study     
105.271  36.933   5.880   -0.490  0.520  0.429 	0.000  G008  This_study     
105.285  33.781   7.391   -2.452  0.680  0.629 	0.000  H006  This_study     
105.294  36.504   9.640   -1.410  0.233  0.425 	0.000  G014  This_study     
105.306  34.108   6.130   -3.000  0.847  0.565 	0.000  H003  This_study     
105.346  33.197   8.600   -1.240  1.636  2.517 	0.000  J419  This_study     
105.368  34.793   8.090   -2.300  1.000  0.833 	0.000  G035  This_study     
105.370  35.996   9.100   -1.930  2.604  0.772 	0.000  G352  This_study     
105.379  35.141   7.780   -2.700  0.565  0.592 	0.000  JB27  This_study     
105.412  29.902   6.570   -1.760  1.878  1.160 	0.000  F367  This_study     
105.414  28.872   7.870   -2.390  0.177  0.187 	0.000  LUZH  This_study     
105.426  24.354   8.160   -2.410  1.125  1.368 	0.000  F368  This_study     
105.457  32.018   7.670   -2.720  0.944  1.531 	0.000  H012  This_study     
105.500  35.610   8.100   -1.880  0.386  0.405 	0.000  G023  This_study     
105.546  37.517   5.230    0.210  0.327  0.493 	0.000  G003  This_study     
105.562  30.508   8.340   -2.000  0.228  0.177 	0.000  SCSN  This_study     
105.595  33.697   6.620   -3.020  0.845  1.072 	0.000  H005  This_study     
105.615  27.155   8.100   -2.410  1.530  1.718 	0.000  F369  This_study     
105.616  36.278   8.950   -1.920  0.287  0.439 	0.000  G015  This_study     
